security_type,issuerName,securityTitle,transactionDate,transactionCode,transactionShares,transactionPricePerShare,transactionAcquiredDisposedCode,sharesOwnedFollowingTransaction,directOrIndirectOwnership,natureOfOwnership
nonDerivative,SOLARCITY CORP,Common Stock,2015-12-21,G,35000,0,D,21275943,I,By Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,1893,872.02,D,172606358,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,2,873.03,D,172606356,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,34259,875.19,D,172572097,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,201269,876.42,D,172370828,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,29006,877.49,D,172341822,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,73145,878.29,D,172268677,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,37000,879.65,D,172231677,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,83970,880.23,D,172147707,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,9910,881.41,D,172137797,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,17661,882.25,D,172120136,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,49286,883.84,D,172070850,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,80095,885.03,D,171990755,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,89645,885.92,D,171901110,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,208342,886.80,D,171692768,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,150138,887.84,D,171542630,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,136118,888.88,D,171406512,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,106258,889.97,D,171300254,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,105802,890.90,D,171194452,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,99221,891.88,D,171095231,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,76450,892.97,D,171018781,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,103930,893.97,D,170914851,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,66241,894.98,D,170848610,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,79331,895.88,D,170769279,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,58717,896.89,D,170710562,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,35296,898.16,D,170675266,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,57713,899.02,D,170617553,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,59995,900.01,D,170557558,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,34219,901.05,D,170523339,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,106840,902.01,D,170416499,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,66734,902.99,D,170349765,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,5903,295.028,A,33638324,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,4845,296.311,A,33643169,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,3508,297.151,A,33646677,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,4514,298.01,A,33651191,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,739,299.252,A,33651930,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,4358,300.012,A,33656288,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,3000,301.376,A,33659288,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-05-07,P,6133,302.133,A,33665421,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2015-08-04,J,44,0,A,20681572,I,By Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-11-09,A,56915,351.4,A,33824680,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2013-10-21,P,214869,46.54,A,21028830,I,By Trust
nonDerivative,TESLA MOTORS INC,Common Stock,2015-08-19,P,82645.0,242.0,A,28371342,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2015-08-24,P,123510,40.4855,A,20805082,I,By Trust
nonDerivative,TESLA MOTORS INC,Common Stock,2013-11-07,J,1256.0,0.0,A,28288622,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-18,C,10491720,"
                    <footnoteId id=""F1""/>
                ",A,10609976,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-18,C,2897342,"
                    <footnoteId id=""F1""/>
                ",A,13507318,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-18,C,478871,"
                    <footnoteId id=""F1""/>
                ",A,13986189,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-18,C,2279826,"
                    <footnoteId id=""F1""/>
                ",A,16266015,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-18,C,1033592,"
                    <footnoteId id=""F1""/>
                ",A,17299607,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-18,C,1550384,"
                    <footnoteId id=""F2""/>
                ",A,18849991,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-18,P,1875000,8.00,A,20724991,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2016-01-04,J,51,0,A,21275994,I,By Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,8212,1116.417,D,168336889,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,2298,1117.552,D,168334591,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,6437,1120.641,D,168328154,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,1500,1121.959,D,168326654,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,35519,1123.00,D,168291135,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,19495,1124.314,D,168271640,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,24523,1125.088,D,168247117,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,29721,1126.405,D,168217396,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,27010,1127.154,D,168190386,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,23825,1128.056,D,168166561,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,5796,1129.404,D,168160765,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,100,1129.88,D,168160665,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,8121,1130.384,D,168152544,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,13876,1131.448,D,168138668,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,2513,1132.877,D,168136155,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,12237,1135.445,D,168123918,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,16600,1136.375,D,168107318,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,16175,1138.125,D,168091143,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,13824,1140.518,D,168077319,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,24891,1141.021,D,168052428,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,2342,1142.162,D,168050086,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,1199,1143.46,D,168048887,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,7120,1145.333,D,168041767,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,50689,1147.541,D,167991078,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,14670,1148.386,D,167976408,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,54455,1149.45,D,167921953,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,44756,1150.502,D,167877197,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,21758,1151.469,D,167855439,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,32830,1152.534,D,167822609,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,6195,1153.336,D,167816414,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2014-05-09,J,103,0.00,A,21029036,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2014-05-09,J,15110,0.00,A,21044146,I,By Trust
nonDerivative,TESLA MOTORS INC,Common Stock,2016-11-21,A,2403024,0.0,A,33503668,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,7837,1012.328,D,170485148,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,12663,1013.269,D,170472485,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,6121,1014.423,D,170466364,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,10902,1015.452,D,170455462,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,1500,1016.366,D,170453962,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,15135,1017.597,D,170438827,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,16695,1018.323,D,170422132,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,24452,1019.565,D,170397680,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,36637,1020.481,D,170361043,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,20992,1021.47,D,170340051,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,29699,1022.529,D,170310352,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,86719,1023.51,D,170223633,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,19706,1024.554,D,170203927,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,15730,1025.396,D,170188197,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,7413,1026.329,D,170180784,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,11539,1027.483,D,170169245,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,10539,1028.558,D,170158706,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,10008,1029.658,D,170148698,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,36872,1030.548,D,170111826,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,23662,1031.658,D,170088164,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,23135,1032.496,D,170065029,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,12240,1033.50,D,170052789,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,8141,1034.283,D,170044648,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,17056,1035.671,D,170027592,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,14259,1036.50,D,170013333,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,17511,1037.661,D,169995822,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,19622,1038.469,D,169976200,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,21165,1039.447,D,169955035,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,31951,1040.337,D,169923084,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,12456,1041.636,D,169910628,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,M,2105171,6.24,A,3260035,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,6400,958.092,D,3253635,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,4324,960.113,D,3249311,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,3200,961.31,D,3246111,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,4400,963.391,D,3241711,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,5700,965.619,D,3236011,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,1300,966.80,D,3234711,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,3500,968.198,D,3231211,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,3542,969.891,D,3227669,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,7499,970.671,D,3220170,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,8599,972.078,D,3211571,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,6735,973.175,D,3204836,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,15183,974.219,D,3189653,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,2568,975.028,D,3187085,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,17239,976.45,D,3169846,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,22462,977.497,D,3147384,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,25666,978.379,D,3121718,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,11705,979.38,D,3110013,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,22373,980.71,D,3087640,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,20108,981.76,D,3067532,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,34838,982.543,D,3032694,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,37527,983.57,D,2995167,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,15808,984.513,D,2979359,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,8000,985.762,D,2971359,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,8379,986.50,D,2962980,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,1712,987.634,D,2961268,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,4522,988.823,D,2956746,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,22289,989.611,D,2934457,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,6926,990.643,D,2927531,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-12-22,S,8060,991.647,D,2919471,D,
nonDerivative,SOLARCITY CORP,Common Stock,2015-11-16,P,198615,26.4487,A,21310892,I,By Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-12,P,37023,342.775,A,33702444,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-12,P,14509,343.855,A,33716953,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-12,P,3468,344.829,A,33720421,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-13,P,2297,342.782,A,33722718,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-13,P,2431,343.791,A,33725149,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-13,P,2114,344.957,A,33727263,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-13,P,6032,346.637,A,33733295,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-06-13,P,4626,347.001,A,33737921,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2013-11-14,J,103,0,A,21028933,I,By Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,109363,904.03,D,170240402,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,84051,905.00,D,170156351,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,86670,905.96,D,170069681,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,65040,907.05,D,170004641,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,30784,908.05,D,169973857,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,53610,909.13,D,169920247,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,38402,909.98,D,169881845,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,15293,910.80,D,169866552,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,18538,912.10,D,169848014,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,23478,913.10,D,169824536,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,3176,913.84,D,169821360,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,2448,915.44,D,169818912,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,18607,916.46,D,169800305,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,30320,917.21,D,169769985,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,14635,918.19,D,169755350,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,23753,919.59,D,169731597,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,27866,920.33,D,169703731,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,31556,921.42,D,169672175,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,29411,922.53,D,169642764,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,24236,923.35,D,169618528,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,16916,924.46,D,169601612,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,26472,925.37,D,169575140,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,22054,926.31,D,169553086,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,8122,927.16,D,169544964,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,22456,928.54,D,169522508,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,6413,929.56,D,169516095,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,11604,930.57,D,169504491,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,15220,931.68,D,169489271,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,9295,932.65,D,169479976,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2022-04-26,S,20036,933.63,D,169459940,I,by Trust
nonDerivative,TESLA MOTORS INC,Common Stock,2016-05-25,S,2782670.0,213.22,D,31100644,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,80319,1073.04,D,168878098,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,44284,1074.367,D,168833814,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,30418,1075.027,D,168803396,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,11022,1076.286,D,168792374,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,49381,1077.188,D,168742993,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,25498,1077.984,D,168717495,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,10304,1079.059,D,168707191,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,5300,1080.00,D,168701891,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,5541,1081.276,D,168696350,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,2369,1082.045,D,168693981,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,710,1083.253,D,168693271,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,6148,1084.666,D,168687123,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,11389,1087.847,D,168675734,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,2500,1091.473,D,168673234,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,58428,1092.962,D,168614806,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,5300,1096.49,D,168609506,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,16191,1100.532,D,168593315,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,6443,1101.412,D,168586872,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,18122,1102.167,D,168568750,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,1738,1103.45,D,168567012,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,16110,1104.732,D,168550902,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,21358,1105.914,D,168529544,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,24240,1106.824,D,168505304,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,19551,1108.091,D,168485753,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,31461,1110.234,D,168454292,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,21188,1111.072,D,168433104,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,24150,1112.126,D,168408954,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,34251,1113.294,D,168374703,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,13323,1114.108,D,168361380,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,16279,1115.034,D,168345101,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-10-29,P,9439,334.24,A,33747360,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-10-29,P,19105,335.287,A,33766465,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2018-10-29,P,1300,335.932,A,33767765,I,by Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-26,P,48664,11.0621,A,20773655,I,By Trust
nonDerivative,SOLARCITY CORP,Common Stock,2012-12-27,P,40306,11.1971,A,20813961,I,By Trust
nonDerivative,TESLA MOTORS INC,Common Stock,2012-10-03,P,35398,28.25,A,27203237,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,39463,1154.813,D,167776951,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,30577,1156.691,D,167746374,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,33040,1157.514,D,167713334,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,48412,1158.611,D,167664922,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,16137,1159.593,D,167648785,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,37569,1160.503,D,167611216,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,10,1161.47,D,167611206,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,49952,1163.62,D,167561254,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,34448,1164.817,D,167526806,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,5593,1165.465,D,167521213,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,10707,1167.268,D,167510506,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,31446,1168.06,D,167479060,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,10843,1168.873,D,167468217,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,5276,1169.687,D,167462941,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,8665,1171.265,D,167454276,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,953,1172.889,D,167453323,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-09,S,48385,1173.223,D,167404938,I,by Trust
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,M,2107672,6.24,A,2107672,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,1400,980.457,D,2106272,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,4678,981.356,D,2101594,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,9478,982.196,D,2092116,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,6600,983.249,D,2085516,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,27238,984.59,D,2058278,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,59420,985.488,D,1998858,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,61766,986.437,D,1937092,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,39835,987.43,D,1897257,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,51838,988.607,D,1845419,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,98123,989.514,D,1747296,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,83246,990.342,D,1664050,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,37076,991.521,D,1626974,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,46321,992.463,D,1580653,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,17112,993.431,D,1563541,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,12207,994.492,D,1551334,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,10560,995.502,D,1540774,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,19697,996.666,D,1521077,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,12851,997.653,D,1508226,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,26711,998.711,D,1481515,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,23669,999.674,D,1457846,D,
nonDerivative,"Tesla, Inc.",Common Stock,2021-11-15,S,16122,1000.924,D,1441724,D,
